category,accuracy,grp_size,gt_id,run_id
gt_7,0.4,5,b30c7645-a452-402-GT_TOPIC_gt_7,b30c7645-a452-402
gt_9,0.9641657334826428,1786,b30c7645-a452-402-GT_TOPIC_gt_9,b30c7645-a452-402
gt_6,0.14285714285714285,7,b30c7645-a452-402-GT_TOPIC_gt_6,b30c7645-a452-402
gt_5,0.25,4,b30c7645-a452-402-GT_TOPIC_gt_5,b30c7645-a452-402
gt_4,0.5178211163416274,5948,b30c7645-a452-402-GT_TOPIC_gt_4,b30c7645-a452-402
gt_1,0.4,5,b30c7645-a452-402-GT_TOPIC_gt_1,b30c7645-a452-402
gt_8,0.2,5,b30c7645-a452-402-GT_TOPIC_gt_8,b30c7645-a452-402
gt_2,0.1111111111111111,9,b30c7645-a452-402-GT_TOPIC_gt_2,b30c7645-a452-402
gt_0,0.2222222222222222,9,031aab08-9a1f-4ea-GT_TOPIC_gt_0,031aab08-9a1f-4ea
gt_3,0.9243924392439244,2222,031aab08-9a1f-4ea-GT_TOPIC_gt_3,031aab08-9a1f-4ea
gt_7,0.2,5,031aab08-9a1f-4ea-GT_TOPIC_gt_7,031aab08-9a1f-4ea
gt_9,0.9518477043673013,1786,031aab08-9a1f-4ea-GT_TOPIC_gt_9,031aab08-9a1f-4ea
gt_6,0.14285714285714285,7,031aab08-9a1f-4ea-GT_TOPIC_gt_6,031aab08-9a1f-4ea
gt_5,0.25,4,031aab08-9a1f-4ea-GT_TOPIC_gt_5,031aab08-9a1f-4ea
gt_4,0.5121049092131809,5948,031aab08-9a1f-4ea-GT_TOPIC_gt_4,031aab08-9a1f-4ea
gt_1,0.4,5,031aab08-9a1f-4ea-GT_TOPIC_gt_1,031aab08-9a1f-4ea
gt_8,0.2,5,031aab08-9a1f-4ea-GT_TOPIC_gt_8,031aab08-9a1f-4ea
gt_2,0.2222222222222222,9,031aab08-9a1f-4ea-GT_TOPIC_gt_2,031aab08-9a1f-4ea
gt_0,0.2222222222222222,9,3cde4ba4-976f-464-GT_TOPIC_gt_0,3cde4ba4-976f-464
gt_3,0.48874887488748875,2222,3cde4ba4-976f-464-GT_TOPIC_gt_3,3cde4ba4-976f-464
gt_7,0.2,5,3cde4ba4-976f-464-GT_TOPIC_gt_7,3cde4ba4-976f-464
gt_9,0.8947368421052632,1786,3cde4ba4-976f-464-GT_TOPIC_gt_9,3cde4ba4-976f-464
gt_6,0.14285714285714285,7,3cde4ba4-976f-464-GT_TOPIC_gt_6,3cde4ba4-976f-464
gt_5,0.25,4,3cde4ba4-976f-464-GT_TOPIC_gt_5,3cde4ba4-976f-464
gt_4,0.2952252858103564,5948,3cde4ba4-976f-464-GT_TOPIC_gt_4,3cde4ba4-976f-464
gt_1,0.4,5,3cde4ba4-976f-464-GT_TOPIC_gt_1,3cde4ba4-976f-464
gt_8,0.2,5,3cde4ba4-976f-464-GT_TOPIC_gt_8,3cde4ba4-976f-464
gt_2,0.1111111111111111,9,3cde4ba4-976f-464-GT_TOPIC_gt_2,3cde4ba4-976f-464
gt_0,0.2222222222222222,9,e3cf68a9-ef4b-44f-GT_TOPIC_gt_0,e3cf68a9-ef4b-44f
gt_3,0.918991899189919,2222,e3cf68a9-ef4b-44f-GT_TOPIC_gt_3,e3cf68a9-ef4b-44f
gt_7,0.4,5,e3cf68a9-ef4b-44f-GT_TOPIC_gt_7,e3cf68a9-ef4b-44f
gt_9,0.6187010078387458,1786,e3cf68a9-ef4b-44f-GT_TOPIC_gt_9,e3cf68a9-ef4b-44f
gt_6,0.2857142857142857,7,e3cf68a9-ef4b-44f-GT_TOPIC_gt_6,e3cf68a9-ef4b-44f
gt_5,0.25,4,e3cf68a9-ef4b-44f-GT_TOPIC_gt_5,e3cf68a9-ef4b-44f
gt_4,0.6654337592468057,5948,e3cf68a9-ef4b-44f-GT_TOPIC_gt_4,e3cf68a9-ef4b-44f
gt_1,0.2,5,e3cf68a9-ef4b-44f-GT_TOPIC_gt_1,e3cf68a9-ef4b-44f
gt_8,0.6,5,e3cf68a9-ef4b-44f-GT_TOPIC_gt_8,e3cf68a9-ef4b-44f
gt_2,0.2222222222222222,9,e3cf68a9-ef4b-44f-GT_TOPIC_gt_2,e3cf68a9-ef4b-44f
gt_0,0.3333333333333333,9,e996e4a9-a418-4e9-GT_TOPIC_gt_0,e996e4a9-a418-4e9
gt_3,0.9873987398739874,2222,e996e4a9-a418-4e9-GT_TOPIC_gt_3,e996e4a9-a418-4e9
gt_7,0.4,5,e996e4a9-a418-4e9-GT_TOPIC_gt_7,e996e4a9-a418-4e9
gt_9,0.6332586786114222,1786,e996e4a9-a418-4e9-GT_TOPIC_gt_9,e996e4a9-a418-4e9
gt_6,0.5714285714285714,7,e996e4a9-a418-4e9-GT_TOPIC_gt_6,e996e4a9-a418-4e9
gt_5,0.5,4,e996e4a9-a418-4e9-GT_TOPIC_gt_5,e996e4a9-a418-4e9
gt_4,0.5435440484196369,5948,e996e4a9-a418-4e9-GT_TOPIC_gt_4,e996e4a9-a418-4e9
gt_1,0.8,5,e996e4a9-a418-4e9-GT_TOPIC_gt_1,e996e4a9-a418-4e9
gt_8,0.4,5,e996e4a9-a418-4e9-GT_TOPIC_gt_8,e996e4a9-a418-4e9
gt_2,0.4444444444444444,9,e996e4a9-a418-4e9-GT_TOPIC_gt_2,e996e4a9-a418-4e9
gt_0,0.5555555555555556,9,31a6a394-cbda-43e-GT_TOPIC_gt_0,31a6a394-cbda-43e
gt_3,0.6611161116111611,2222,31a6a394-cbda-43e-GT_TOPIC_gt_3,31a6a394-cbda-43e
gt_7,0.6,5,31a6a394-cbda-43e-GT_TOPIC_gt_7,31a6a394-cbda-43e
gt_9,0.9938409854423292,1786,31a6a394-cbda-43e-GT_TOPIC_gt_9,31a6a394-cbda-43e
gt_6,1.0,7,31a6a394-cbda-43e-GT_TOPIC_gt_6,31a6a394-cbda-43e
gt_5,0.75,4,31a6a394-cbda-43e-GT_TOPIC_gt_5,31a6a394-cbda-43e
gt_4,0.7572293207800942,5948,31a6a394-cbda-43e-GT_TOPIC_gt_4,31a6a394-cbda-43e
gt_1,0.6,5,31a6a394-cbda-43e-GT_TOPIC_gt_1,31a6a394-cbda-43e
gt_8,0.6,5,31a6a394-cbda-43e-GT_TOPIC_gt_8,31a6a394-cbda-43e
gt_2,0.5555555555555556,9,31a6a394-cbda-43e-GT_TOPIC_gt_2,31a6a394-cbda-43e
gt_0,0.2222222222222222,9,edc9240b-6925-40c-GT_TOPIC_gt_0,edc9240b-6925-40c
gt_3,0.9621962196219622,2222,edc9240b-6925-40c-GT_TOPIC_gt_3,edc9240b-6925-40c
gt_7,0.4,5,edc9240b-6925-40c-GT_TOPIC_gt_7,edc9240b-6925-40c
gt_9,0.8992161254199328,1786,edc9240b-6925-40c-GT_TOPIC_gt_9,edc9240b-6925-40c
gt_6,0.2857142857142857,7,edc9240b-6925-40c-GT_TOPIC_gt_6,edc9240b-6925-40c
gt_5,0.25,4,edc9240b-6925-40c-GT_TOPIC_gt_5,edc9240b-6925-40c
gt_4,0.45696032279757903,5948,edc9240b-6925-40c-GT_TOPIC_gt_4,edc9240b-6925-40c
gt_1,0.2,5,edc9240b-6925-40c-GT_TOPIC_gt_1,edc9240b-6925-40c
gt_8,0.2,5,edc9240b-6925-40c-GT_TOPIC_gt_8,edc9240b-6925-40c
gt_2,0.2222222222222222,9,edc9240b-6925-40c-GT_TOPIC_gt_2,edc9240b-6925-40c
gt_0,0.2222222222222222,9,e6486047-632e-4a5-GT_TOPIC_gt_0,e6486047-632e-4a5
gt_3,0.9621962196219622,2222,e6486047-632e-4a5-GT_TOPIC_gt_3,e6486047-632e-4a5
gt_7,0.2,5,e6486047-632e-4a5-GT_TOPIC_gt_7,e6486047-632e-4a5
gt_9,0.6382978723404256,1786,e6486047-632e-4a5-GT_TOPIC_gt_9,e6486047-632e-4a5
gt_6,0.14285714285714285,7,e6486047-632e-4a5-GT_TOPIC_gt_6,e6486047-632e-4a5
gt_5,0.25,4,e6486047-632e-4a5-GT_TOPIC_gt_5,e6486047-632e-4a5
gt_4,0.6526563550773369,5948,e6486047-632e-4a5-GT_TOPIC_gt_4,e6486047-632e-4a5
gt_1,0.2,5,e6486047-632e-4a5-GT_TOPIC_gt_1,e6486047-632e-4a5
gt_8,0.2,5,e6486047-632e-4a5-GT_TOPIC_gt_8,e6486047-632e-4a5
gt_2,0.2222222222222222,9,e6486047-632e-4a5-GT_TOPIC_gt_2,e6486047-632e-4a5
gt_0,0.2222222222222222,9,d298a007-e379-427-GT_TOPIC_gt_0,d298a007-e379-427
gt_3,0.9054905490549054,2222,d298a007-e379-427-GT_TOPIC_gt_3,d298a007-e379-427
gt_7,0.2,5,d298a007-e379-427-GT_TOPIC_gt_7,d298a007-e379-427
gt_9,0.7407614781634938,1786,d298a007-e379-427-GT_TOPIC_gt_9,d298a007-e379-427
gt_6,0.42857142857142855,7,d298a007-e379-427-GT_TOPIC_gt_6,d298a007-e379-427
gt_5,0.25,4,d298a007-e379-427-GT_TOPIC_gt_5,d298a007-e379-427
gt_4,0.6830867518493612,5948,d298a007-e379-427-GT_TOPIC_gt_4,d298a007-e379-427
gt_1,0.4,5,d298a007-e379-427-GT_TOPIC_gt_1,d298a007-e379-427
gt_8,0.2,5,d298a007-e379-427-GT_TOPIC_gt_8,d298a007-e379-427
gt_2,0.2222222222222222,9,d298a007-e379-427-GT_TOPIC_gt_2,d298a007-e379-427
gt_0,0.1111111111111111,9,7e22bde8-b8bb-442-GT_TOPIC_gt_0,7e22bde8-b8bb-442
gt_3,0.8384338433843385,2222,7e22bde8-b8bb-442-GT_TOPIC_gt_3,7e22bde8-b8bb-442
gt_7,0.2,5,7e22bde8-b8bb-442-GT_TOPIC_gt_7,7e22bde8-b8bb-442
gt_9,0.9692049272116461,1786,7e22bde8-b8bb-442-GT_TOPIC_gt_9,7e22bde8-b8bb-442
gt_6,0.14285714285714285,7,7e22bde8-b8bb-442-GT_TOPIC_gt_6,7e22bde8-b8bb-442
gt_5,0.25,4,7e22bde8-b8bb-442-GT_TOPIC_gt_5,7e22bde8-b8bb-442
gt_4,0.7318426361802286,5948,7e22bde8-b8bb-442-GT_TOPIC_gt_4,7e22bde8-b8bb-442
gt_1,0.4,5,7e22bde8-b8bb-442-GT_TOPIC_gt_1,7e22bde8-b8bb-442
gt_8,0.2,5,7e22bde8-b8bb-442-GT_TOPIC_gt_8,7e22bde8-b8bb-442
gt_2,0.2222222222222222,9,7e22bde8-b8bb-442-GT_TOPIC_gt_2,7e22bde8-b8bb-442
gt_0,0.3333333333333333,9,d17aa715-242f-418-GT_TOPIC_gt_0,d17aa715-242f-418
gt_3,0.9522952295229523,2222,d17aa715-242f-418-GT_TOPIC_gt_3,d17aa715-242f-418
gt_7,0.6,5,d17aa715-242f-418-GT_TOPIC_gt_7,d17aa715-242f-418
gt_9,0.9921612541993281,1786,d17aa715-242f-418-GT_TOPIC_gt_9,d17aa715-242f-418
gt_6,0.42857142857142855,7,d17aa715-242f-418-GT_TOPIC_gt_6,d17aa715-242f-418
gt_5,0.75,4,d17aa715-242f-418-GT_TOPIC_gt_5,d17aa715-242f-418
gt_4,0.7177202420981843,5948,d17aa715-242f-418-GT_TOPIC_gt_4,d17aa715-242f-418
gt_1,0.6,5,d17aa715-242f-418-GT_TOPIC_gt_1,d17aa715-242f-418
gt_8,0.6,5,d17aa715-242f-418-GT_TOPIC_gt_8,d17aa715-242f-418
gt_2,0.5555555555555556,9,d17aa715-242f-418-GT_TOPIC_gt_2,d17aa715-242f-418
gt_0,0.2222222222222222,9,18dc1cf7-fbaf-416-GT_TOPIC_gt_0,18dc1cf7-fbaf-416
gt_3,0.6737173717371737,2222,18dc1cf7-fbaf-416-GT_TOPIC_gt_3,18dc1cf7-fbaf-416
gt_7,0.4,5,18dc1cf7-fbaf-416-GT_TOPIC_gt_7,18dc1cf7-fbaf-416
gt_9,0.9512877939529675,1786,18dc1cf7-fbaf-416-GT_TOPIC_gt_9,18dc1cf7-fbaf-416
gt_6,0.14285714285714285,7,18dc1cf7-fbaf-416-GT_TOPIC_gt_6,18dc1cf7-fbaf-416
gt_5,0.25,4,18dc1cf7-fbaf-416-GT_TOPIC_gt_5,18dc1cf7-fbaf-416
gt_4,0.8355749831876261,5948,18dc1cf7-fbaf-416-GT_TOPIC_gt_4,18dc1cf7-fbaf-416
gt_1,0.2,5,18dc1cf7-fbaf-416-GT_TOPIC_gt_1,18dc1cf7-fbaf-416
gt_8,0.4,5,18dc1cf7-fbaf-416-GT_TOPIC_gt_8,18dc1cf7-fbaf-416
gt_2,0.3333333333333333,9,18dc1cf7-fbaf-416-GT_TOPIC_gt_2,18dc1cf7-fbaf-416
gt_0,0.4444444444444444,9,44d205ca-5aa4-4df-GT_TOPIC_gt_0,44d205ca-5aa4-4df
gt_3,0.927992799279928,2222,44d205ca-5aa4-4df-GT_TOPIC_gt_3,44d205ca-5aa4-4df
gt_7,0.6,5,44d205ca-5aa4-4df-GT_TOPIC_gt_7,44d205ca-5aa4-4df
gt_9,0.990481522956327,1786,44d205ca-5aa4-4df-GT_TOPIC_gt_9,44d205ca-5aa4-4df
gt_6,0.42857142857142855,7,44d205ca-5aa4-4df-GT_TOPIC_gt_6,44d205ca-5aa4-4df
gt_5,0.5,4,44d205ca-5aa4-4df-GT_TOPIC_gt_5,44d205ca-5aa4-4df
gt_4,0.8646603900470746,5948,44d205ca-5aa4-4df-GT_TOPIC_gt_4,44d205ca-5aa4-4df
gt_1,0.8,5,44d205ca-5aa4-4df-GT_TOPIC_gt_1,44d205ca-5aa4-4df
gt_8,0.4,5,44d205ca-5aa4-4df-GT_TOPIC_gt_8,44d205ca-5aa4-4df
gt_2,0.6666666666666666,9,44d205ca-5aa4-4df-GT_TOPIC_gt_2,44d205ca-5aa4-4df
gt_0,0.2222222222222222,9,a02047ee-130b-4aa-GT_TOPIC_gt_0,a02047ee-130b-4aa
gt_3,0.648964896489649,2222,a02047ee-130b-4aa-GT_TOPIC_gt_3,a02047ee-130b-4aa
gt_7,0.2,5,a02047ee-130b-4aa-GT_TOPIC_gt_7,a02047ee-130b-4aa
gt_9,0.8768197088465846,1786,a02047ee-130b-4aa-GT_TOPIC_gt_9,a02047ee-130b-4aa
gt_6,0.2857142857142857,7,a02047ee-130b-4aa-GT_TOPIC_gt_6,a02047ee-130b-4aa
gt_5,0.25,4,a02047ee-130b-4aa-GT_TOPIC_gt_5,a02047ee-130b-4aa
gt_4,0.5699394754539341,5948,a02047ee-130b-4aa-GT_TOPIC_gt_4,a02047ee-130b-4aa
gt_1,0.4,5,a02047ee-130b-4aa-GT_TOPIC_gt_1,a02047ee-130b-4aa
gt_8,0.2,5,a02047ee-130b-4aa-GT_TOPIC_gt_8,a02047ee-130b-4aa
gt_2,0.2222222222222222,9,a02047ee-130b-4aa-GT_TOPIC_gt_2,a02047ee-130b-4aa
gt_0,0.2222222222222222,9,8374aac6-4134-44c-GT_TOPIC_gt_0,8374aac6-4134-44c
gt_3,0.4815481548154815,2222,8374aac6-4134-44c-GT_TOPIC_gt_3,8374aac6-4134-44c
gt_7,0.2,5,8374aac6-4134-44c-GT_TOPIC_gt_7,8374aac6-4134-44c
gt_9,0.9596864501679732,1786,8374aac6-4134-44c-GT_TOPIC_gt_9,8374aac6-4134-44c
gt_6,0.14285714285714285,7,8374aac6-4134-44c-GT_TOPIC_gt_6,8374aac6-4134-44c
gt_5,0.25,4,8374aac6-4134-44c-GT_TOPIC_gt_5,8374aac6-4134-44c
gt_4,0.5753194351042367,5948,8374aac6-4134-44c-GT_TOPIC_gt_4,8374aac6-4134-44c
gt_1,0.2,5,8374aac6-4134-44c-GT_TOPIC_gt_1,8374aac6-4134-44c
gt_8,0.2,5,8374aac6-4134-44c-GT_TOPIC_gt_8,8374aac6-4134-44c
gt_2,0.2222222222222222,9,8374aac6-4134-44c-GT_TOPIC_gt_2,8374aac6-4134-44c
gt_0,0.1111111111111111,9,074bdac4-38b7-4b6-GT_TOPIC_gt_0,074bdac4-38b7-4b6
gt_3,0.7821782178217822,2222,074bdac4-38b7-4b6-GT_TOPIC_gt_3,074bdac4-38b7-4b6
gt_7,0.2,5,074bdac4-38b7-4b6-GT_TOPIC_gt_7,074bdac4-38b7-4b6
gt_9,0.8314669652855543,1786,074bdac4-38b7-4b6-GT_TOPIC_gt_9,074bdac4-38b7-4b6
gt_6,0.14285714285714285,7,074bdac4-38b7-4b6-GT_TOPIC_gt_6,074bdac4-38b7-4b6
gt_5,0.25,4,074bdac4-38b7-4b6-GT_TOPIC_gt_5,074bdac4-38b7-4b6
gt_4,0.43913920645595156,5948,074bdac4-38b7-4b6-GT_TOPIC_gt_4,074bdac4-38b7-4b6
gt_1,0.2,5,074bdac4-38b7-4b6-GT_TOPIC_gt_1,074bdac4-38b7-4b6
gt_8,0.2,5,074bdac4-38b7-4b6-GT_TOPIC_gt_8,074bdac4-38b7-4b6
gt_2,0.1111111111111111,9,074bdac4-38b7-4b6-GT_TOPIC_gt_2,074bdac4-38b7-4b6
gt_0,0.1111111111111111,9,2fd0fe7c-df64-4f4-GT_TOPIC_gt_0,2fd0fe7c-df64-4f4
gt_3,0.5387038703870387,2222,2fd0fe7c-df64-4f4-GT_TOPIC_gt_3,2fd0fe7c-df64-4f4
gt_7,0.2,5,2fd0fe7c-df64-4f4-GT_TOPIC_gt_7,2fd0fe7c-df64-4f4
gt_9,0.9109742441209406,1786,2fd0fe7c-df64-4f4-GT_TOPIC_gt_9,2fd0fe7c-df64-4f4
gt_6,0.2857142857142857,7,2fd0fe7c-df64-4f4-GT_TOPIC_gt_6,2fd0fe7c-df64-4f4
gt_5,0.25,4,2fd0fe7c-df64-4f4-GT_TOPIC_gt_5,2fd0fe7c-df64-4f4
gt_4,0.37121721587088097,5948,2fd0fe7c-df64-4f4-GT_TOPIC_gt_4,2fd0fe7c-df64-4f4
gt_1,0.2,5,2fd0fe7c-df64-4f4-GT_TOPIC_gt_1,2fd0fe7c-df64-4f4
gt_8,0.2,5,2fd0fe7c-df64-4f4-GT_TOPIC_gt_8,2fd0fe7c-df64-4f4
gt_2,0.2222222222222222,9,2fd0fe7c-df64-4f4-GT_TOPIC_gt_2,2fd0fe7c-df64-4f4
gt_0,0.3333333333333333,9,4eee97e0-8de7-4c8-GT_TOPIC_gt_0,4eee97e0-8de7-4c8
gt_3,0.9666966696669667,2222,4eee97e0-8de7-4c8-GT_TOPIC_gt_3,4eee97e0-8de7-4c8
gt_7,0.4,5,4eee97e0-8de7-4c8-GT_TOPIC_gt_7,4eee97e0-8de7-4c8
gt_9,0.9882418812989922,1786,4eee97e0-8de7-4c8-GT_TOPIC_gt_9,4eee97e0-8de7-4c8
gt_6,0.2857142857142857,7,4eee97e0-8de7-4c8-GT_TOPIC_gt_6,4eee97e0-8de7-4c8
gt_5,0.25,4,4eee97e0-8de7-4c8-GT_TOPIC_gt_5,4eee97e0-8de7-4c8
gt_4,0.6462676529926026,5948,4eee97e0-8de7-4c8-GT_TOPIC_gt_4,4eee97e0-8de7-4c8
gt_1,0.4,5,4eee97e0-8de7-4c8-GT_TOPIC_gt_1,4eee97e0-8de7-4c8
gt_8,0.4,5,4eee97e0-8de7-4c8-GT_TOPIC_gt_8,4eee97e0-8de7-4c8
gt_2,0.4444444444444444,9,4eee97e0-8de7-4c8-GT_TOPIC_gt_2,4eee97e0-8de7-4c8
gt_0,0.1111111111111111,9,c78fe315-a73e-4d9-GT_TOPIC_gt_0,c78fe315-a73e-4d9
gt_3,0.46264626462646263,2222,c78fe315-a73e-4d9-GT_TOPIC_gt_3,c78fe315-a73e-4d9
gt_7,0.2,5,c78fe315-a73e-4d9-GT_TOPIC_gt_7,c78fe315-a73e-4d9
gt_9,0.9563269876819709,1786,c78fe315-a73e-4d9-GT_TOPIC_gt_9,c78fe315-a73e-4d9
gt_6,0.14285714285714285,7,c78fe315-a73e-4d9-GT_TOPIC_gt_6,c78fe315-a73e-4d9
gt_5,0.25,4,c78fe315-a73e-4d9-GT_TOPIC_gt_5,c78fe315-a73e-4d9
gt_4,0.597511768661735,5948,c78fe315-a73e-4d9-GT_TOPIC_gt_4,c78fe315-a73e-4d9
gt_1,0.2,5,c78fe315-a73e-4d9-GT_TOPIC_gt_1,c78fe315-a73e-4d9
gt_8,0.2,5,c78fe315-a73e-4d9-GT_TOPIC_gt_8,c78fe315-a73e-4d9
gt_2,0.1111111111111111,9,c78fe315-a73e-4d9-GT_TOPIC_gt_2,c78fe315-a73e-4d9
gt_0,0.2222222222222222,9,972a3215-d08e-43e-GT_TOPIC_gt_0,972a3215-d08e-43e
gt_3,0.5864086408640864,2222,972a3215-d08e-43e-GT_TOPIC_gt_3,972a3215-d08e-43e
gt_7,0.2,5,972a3215-d08e-43e-GT_TOPIC_gt_7,972a3215-d08e-43e
gt_9,0.738521836506159,1786,972a3215-d08e-43e-GT_TOPIC_gt_9,972a3215-d08e-43e
gt_6,0.2857142857142857,7,972a3215-d08e-43e-GT_TOPIC_gt_6,972a3215-d08e-43e
gt_5,0.5,4,972a3215-d08e-43e-GT_TOPIC_gt_5,972a3215-d08e-43e
gt_4,0.9388029589778076,5948,972a3215-d08e-43e-GT_TOPIC_gt_4,972a3215-d08e-43e
gt_1,0.2,5,972a3215-d08e-43e-GT_TOPIC_gt_1,972a3215-d08e-43e
gt_8,0.2,5,972a3215-d08e-43e-GT_TOPIC_gt_8,972a3215-d08e-43e
gt_2,0.2222222222222222,9,972a3215-d08e-43e-GT_TOPIC_gt_2,972a3215-d08e-43e
gt_0,0.1111111111111111,9,3a232c58-c4ab-429-GT_TOPIC_gt_0,3a232c58-c4ab-429
gt_3,0.9626462646264626,2222,3a232c58-c4ab-429-GT_TOPIC_gt_3,3a232c58-c4ab-429
gt_7,0.2,5,3a232c58-c4ab-429-GT_TOPIC_gt_7,3a232c58-c4ab-429
gt_9,0.8572228443449048,1786,3a232c58-c4ab-429-GT_TOPIC_gt_9,3a232c58-c4ab-429
gt_6,0.14285714285714285,7,3a232c58-c4ab-429-GT_TOPIC_gt_6,3a232c58-c4ab-429
gt_5,0.25,4,3a232c58-c4ab-429-GT_TOPIC_gt_5,3a232c58-c4ab-429
gt_4,0.6128110289172831,5948,3a232c58-c4ab-429-GT_TOPIC_gt_4,3a232c58-c4ab-429
gt_1,0.2,5,3a232c58-c4ab-429-GT_TOPIC_gt_1,3a232c58-c4ab-429
gt_8,0.2,5,3a232c58-c4ab-429-GT_TOPIC_gt_8,3a232c58-c4ab-429
gt_2,0.2222222222222222,9,3a232c58-c4ab-429-GT_TOPIC_gt_2,3a232c58-c4ab-429
gt_0,0.6666666666666666,9,dee95d5b-6637-46e-GT_TOPIC_gt_0,dee95d5b-6637-46e
gt_3,1.0,2222,dee95d5b-6637-46e-GT_TOPIC_gt_3,dee95d5b-6637-46e
gt_7,1.0,5,dee95d5b-6637-46e-GT_TOPIC_gt_7,dee95d5b-6637-46e
gt_9,0.9988801791713325,1786,dee95d5b-6637-46e-GT_TOPIC_gt_9,dee95d5b-6637-46e
gt_6,0.5714285714285714,7,dee95d5b-6637-46e-GT_TOPIC_gt_6,dee95d5b-6637-46e
gt_5,0.75,4,dee95d5b-6637-46e-GT_TOPIC_gt_5,dee95d5b-6637-46e
gt_4,1.0,5948,dee95d5b-6637-46e-GT_TOPIC_gt_4,dee95d5b-6637-46e
gt_1,0.8,5,dee95d5b-6637-46e-GT_TOPIC_gt_1,dee95d5b-6637-46e
gt_8,0.8,5,dee95d5b-6637-46e-GT_TOPIC_gt_8,dee95d5b-6637-46e
gt_2,0.7777777777777778,9,dee95d5b-6637-46e-GT_TOPIC_gt_2,dee95d5b-6637-46e
gt_0,0.2222222222222222,9,5c480fc1-c1d2-4b0-GT_TOPIC_gt_0,5c480fc1-c1d2-4b0
gt_3,0.9873987398739874,2222,5c480fc1-c1d2-4b0-GT_TOPIC_gt_3,5c480fc1-c1d2-4b0
gt_7,0.4,5,5c480fc1-c1d2-4b0-GT_TOPIC_gt_7,5c480fc1-c1d2-4b0
gt_9,0.9535274356103024,1786,5c480fc1-c1d2-4b0-GT_TOPIC_gt_9,5c480fc1-c1d2-4b0
gt_6,0.42857142857142855,7,5c480fc1-c1d2-4b0-GT_TOPIC_gt_6,5c480fc1-c1d2-4b0
gt_5,0.5,4,5c480fc1-c1d2-4b0-GT_TOPIC_gt_5,5c480fc1-c1d2-4b0
gt_4,0.6388702084734365,5948,5c480fc1-c1d2-4b0-GT_TOPIC_gt_4,5c480fc1-c1d2-4b0
gt_1,0.2,5,5c480fc1-c1d2-4b0-GT_TOPIC_gt_1,5c480fc1-c1d2-4b0
gt_8,0.4,5,5c480fc1-c1d2-4b0-GT_TOPIC_gt_8,5c480fc1-c1d2-4b0
gt_2,0.2222222222222222,9,5c480fc1-c1d2-4b0-GT_TOPIC_gt_2,5c480fc1-c1d2-4b0
gt_0,0.3333333333333333,9,22860872-8150-417-GT_TOPIC_gt_0,22860872-8150-417
gt_3,0.9891989198919892,2222,22860872-8150-417-GT_TOPIC_gt_3,22860872-8150-417
gt_7,0.4,5,22860872-8150-417-GT_TOPIC_gt_7,22860872-8150-417
gt_9,0.9479283314669653,1786,22860872-8150-417-GT_TOPIC_gt_9,22860872-8150-417
gt_6,0.2857142857142857,7,22860872-8150-417-GT_TOPIC_gt_6,22860872-8150-417
gt_5,0.25,4,22860872-8150-417-GT_TOPIC_gt_5,22860872-8150-417
gt_4,0.6704774714189644,5948,22860872-8150-417-GT_TOPIC_gt_4,22860872-8150-417
gt_1,0.2,5,22860872-8150-417-GT_TOPIC_gt_1,22860872-8150-417
gt_8,0.4,5,22860872-8150-417-GT_TOPIC_gt_8,22860872-8150-417
gt_2,0.5555555555555556,9,22860872-8150-417-GT_TOPIC_gt_2,22860872-8150-417
gt_0,0.2222222222222222,9,adccff36-2807-453-GT_TOPIC_gt_0,adccff36-2807-453
gt_3,0.5234023402340234,2222,adccff36-2807-453-GT_TOPIC_gt_3,adccff36-2807-453
gt_7,0.4,5,adccff36-2807-453-GT_TOPIC_gt_7,adccff36-2807-453
gt_9,0.986562150055991,1786,adccff36-2807-453-GT_TOPIC_gt_9,adccff36-2807-453
gt_6,0.2857142857142857,7,adccff36-2807-453-GT_TOPIC_gt_6,adccff36-2807-453
gt_5,0.5,4,adccff36-2807-453-GT_TOPIC_gt_5,adccff36-2807-453
gt_4,0.9731002017484869,5948,adccff36-2807-453-GT_TOPIC_gt_4,adccff36-2807-453
gt_1,0.2,5,adccff36-2807-453-GT_TOPIC_gt_1,adccff36-2807-453
gt_8,0.2,5,adccff36-2807-453-GT_TOPIC_gt_8,adccff36-2807-453
gt_2,0.2222222222222222,9,adccff36-2807-453-GT_TOPIC_gt_2,adccff36-2807-453
gt_0,0.2222222222222222,9,dc26e7b2-0f99-4b8-GT_TOPIC_gt_0,dc26e7b2-0f99-4b8
gt_3,0.9167416741674167,2222,dc26e7b2-0f99-4b8-GT_TOPIC_gt_3,dc26e7b2-0f99-4b8
gt_7,0.2,5,dc26e7b2-0f99-4b8-GT_TOPIC_gt_7,dc26e7b2-0f99-4b8
gt_9,0.9479283314669653,1786,dc26e7b2-0f99-4b8-GT_TOPIC_gt_9,dc26e7b2-0f99-4b8
gt_6,0.14285714285714285,7,dc26e7b2-0f99-4b8-GT_TOPIC_gt_6,dc26e7b2-0f99-4b8
gt_5,0.25,4,dc26e7b2-0f99-4b8-GT_TOPIC_gt_5,dc26e7b2-0f99-4b8
gt_4,0.4673839946200404,5948,dc26e7b2-0f99-4b8-GT_TOPIC_gt_4,dc26e7b2-0f99-4b8
gt_1,0.2,5,dc26e7b2-0f99-4b8-GT_TOPIC_gt_1,dc26e7b2-0f99-4b8
